timestamp,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8
1762942513.7395024,-57.93,31.63,-2.86,-58.92,-16.22,-0.42,66.78,-46.28
1762942513.9463778,61.94,38.51,-24.15,-18.53,3.15,14.86,-13.88,41.4
1762942514.1373634,43.55,4.47,-37.79,-50.28,49.14,17.06,23.01,15.55
1762942514.3432376,-79.58,-32.25,-11.78,-16.88,70.87,69.23,-33.73,28.81
1762942514.5493145,-1.6,-27.56,-75.98,31.02,23.02,-66.22,17.3,66.35
1762942514.7550569,54.69,-18.92,7.42,66.71,10.26,-37.01,29.26,55.55
1762942514.9764824,59.24,-55.34,31.03,-27.99,-22.86,40.32,67.04,-24.55
1762942515.1827574,-12.89,33.6,-23.05,-26.37,-57.26,68.93,6.75,38.53
1762942515.4394276,-44.55,-71.87,-32.36,39.28,-28.82,0.66,-51.6,40.7
1762942515.6592858,12.67,4.55,10.17,-76.8,23.25,-41.93,-3.93,69.03
1762942515.8657677,-31.67,-63.33,-29.49,-6.58,75.45,70.15,-70.28,-42.74
1762942516.0723054,27.0,-17.9,72.64,78.54,-23.61,76.15,20.18,-30.51
1762942516.2797592,-34.99,51.65,-28.69,46.73,-9.3,-76.1,34.5,53.24
1762942516.4986794,-66.39,-70.29,-72.67,-19.38,33.65,-56.59,61.78,-70.8
1762942516.7275002,23.76,-36.7,-0.84,-74.59,25.21,45.24,65.56,-61.93
1762942516.9357622,27.94,32.6,20.5,-70.3,-15.55,16.98,-22.99,20.2
1762942517.14315,30.01,69.78,39.7,-63.69,-23.66,66.71,52.7,26.25
1762942517.351475,-60.84,-59.54,-3.34,-51.04,-70.14,-36.08,0.77,33.77
1762942517.5599499,61.6,-25.61,-45.48,38.18,13.86,72.95,12.89,-21.66
1762942517.7687488,10.08,-17.48,21.34,-38.82,-13.07,-60.42,-7.13,60.61
1762942517.976395,-56.93,79.29,23.76,-18.13,24.66,53.79,6.7,70.04
1762942518.1850238,-43.52,-50.74,24.73,-1.78,-77.07,-48.1,54.9,-26.52
1762942518.3926451,-5.39,19.98,-1.26,-43.86,-46.05,45.83,-46.05,-64.75
1762942518.600624,-65.63,30.17,-78.32,44.86,-22.98,-18.66,-71.51,-70.28
1762942518.8092847,-10.18,46.54,33.84,36.97,-6.77,73.29,48.42,-71.88
1762942519.0170074,-14.52,-49.21,14.27,-10.8,-33.37,40.46,-78.4,76.54
1762942519.2245276,4.83,41.08,60.44,5.18,4.08,48.96,-38.92,10.13
1762942519.4316022,17.99,-53.51,-40.06,9.68,16.76,0.05,28.69,-25.73
1762942519.6380782,50.59,33.27,76.67,-68.35,78.16,-19.45,-32.95,5.09
1762942519.860365,-40.22,66.19,5.32,-58.15,-35.47,-10.39,24.46,43.25
1762942520.0694635,-52.29,59.92,76.68,-19.91,-43.37,-39.28,19.72,37.59
1762942520.2771103,67.74,-73.38,-26.18,71.41,-51.96,-7.04,-28.99,-47.68
1762942520.485856,-64.44,-59.06,-64.24,-9.83,79.19,30.57,-56.63,37.1
1762942520.6935146,17.49,41.71,-32.16,-47.93,-62.88,54.64,74.18,7.65
1762942520.9025338,7.31,-57.14,-59.52,-19.42,67.46,23.65,-41.93,66.04
1762942521.1095767,69.96,21.01,32.22,-11.02,-0.57,-65.46,-25.85,-5.16
1762942521.3328226,34.87,-13.15,71.69,-59.1,-26.53,70.16,42.11,41.78
1762942521.581662,-13.04,34.16,-62.46,-76.3,49.98,-48.63,11.0,-24.92
1762942521.799493,-46.19,24.89,-46.71,-50.03,-22.66,-1.67,-21.46,30.2
1762942522.015641,-60.53,-50.88,-6.97,67.25,-54.04,-13.32,-67.44,71.81
1762942522.223386,-18.92,-65.78,-46.6,-21.06,-78.73,22.51,-62.51,2.15
1762942522.428032,-24.12,45.69,-4.41,30.79,48.99,-0.48,-44.13,24.19
1762942522.6508343,-34.86,-39.88,-47.09,-21.72,3.05,-35.35,56.34,13.72
1762942522.8575387,79.23,79.74,72.44,35.93,1.96,7.6,33.4,18.72
1762942523.079252,32.7,41.6,-18.12,56.31,-19.02,-12.15,-61.99,58.22
1762942523.2871757,-23.02,-24.95,-3.21,-28.42,39.25,-36.08,-0.91,66.03
1762942523.4934778,67.27,3.11,39.39,51.9,52.01,65.99,51.22,79.12
1762942523.7166424,32.06,16.22,-71.22,16.15,-3.46,-1.44,-40.34,-34.19
1762942523.921372,-32.81,-52.78,56.87,43.03,76.72,-70.95,-12.86,-8.9
1762942524.1279798,-27.9,71.61,-45.34,-48.77,-14.9,-60.0,-76.81,0.17
1762942524.3354676,10.38,7.63,4.74,-17.18,-71.55,-14.07,-39.46,-30.62
1762942524.5440555,-15.81,-37.8,-27.26,75.89,-39.28,-31.9,40.43,17.02
1762942524.7506015,38.61,11.97,23.64,-48.37,-9.53,-27.77,0.76,75.86
1762942524.9580717,-47.35,44.37,-25.56,46.01,39.77,59.03,-26.17,-24.3
1762942525.1658747,19.58,-62.01,76.57,20.11,40.77,-13.22,59.53,11.32
1762942525.3739572,-65.97,-70.88,25.01,3.11,39.04,44.32,43.35,42.49
1762942525.5828934,0.73,-71.17,-17.91,60.21,-18.53,68.41,24.23,49.44
1762942525.8028011,-57.09,27.05,73.64,43.51,-28.8,22.23,-2.55,-53.93
1762942526.0140448,17.64,12.88,40.69,39.67,19.47,76.35,-66.47,-51.45
1762942526.2226195,-66.04,-46.0,-51.72,14.05,-71.19,-15.21,-68.26,-47.51
1762942526.4284823,-37.4,-0.68,9.88,49.77,35.08,-4.25,45.88,64.03
1762942526.6360781,0.57,54.15,-37.66,24.11,-32.75,-49.31,-35.44,41.0
1762942526.842301,-47.59,-10.81,-63.82,-0.57,9.79,-71.49,55.45,-60.92
1762942527.0503922,-46.52,75.48,-31.84,-29.05,-35.49,10.98,-33.59,-3.83
1762942527.2645662,-29.81,-46.39,-40.36,43.27,-8.04,-27.03,-61.85,25.16
1762942527.4829834,-13.25,56.01,54.2,-45.69,-68.52,24.14,-76.08,76.28
1762942527.7226946,-7.42,-17.6,78.61,23.6,-65.68,59.3,18.84,27.53
1762942527.9618504,-6.26,-19.15,15.31,-69.88,-37.32,30.21,74.86,-68.52
1762942528.202202,61.7,13.47,-7.72,-31.71,63.65,-49.83,-60.28,21.06
1762942528.4097683,-47.3,67.83,21.66,47.75,24.56,29.32,9.02,40.94
1762942528.6490352,24.87,50.92,4.21,61.97,73.98,-42.0,-59.01,44.1
1762942528.8571098,26.76,12.87,75.43,31.88,60.7,-13.55,-55.88,-60.94
1762942529.0650022,18.22,-66.66,23.95,9.85,-54.87,-73.01,-12.0,-19.69
1762942529.2718053,-59.81,25.13,-30.43,-66.43,53.6,-10.78,-55.64,-50.57
1762942529.482126,-16.96,72.58,61.44,-5.92,-39.7,37.58,-37.9,-32.86
1762942529.7022843,-7.54,-65.2,-32.02,-25.85,-43.09,55.6,73.49,41.75
1762942529.9408238,-64.27,26.0,-27.73,51.72,-17.18,23.39,6.35,-33.74
1762942530.1649573,-19.09,-21.47,-64.31,-55.57,-14.31,70.02,-49.76,-27.76
1762942530.3724177,75.89,35.96,76.39,0.44,1.88,-4.68,67.96,-42.01
1762942530.5795224,-69.09,24.65,-18.49,16.98,-57.37,-63.91,-47.46,-49.5
1762942530.7910635,11.7,-37.14,-4.29,-62.09,-63.63,52.05,4.63,32.7
1762942530.9949687,-57.6,-35.59,-11.19,-34.02,76.71,33.26,76.33,-54.23
1762942531.2021353,55.3,24.77,39.41,-50.85,67.22,-35.25,55.33,23.32
1762942531.4100177,-64.14,35.35,-45.99,-43.74,32.37,6.07,55.86,76.62
1762942531.620772,-50.59,-75.37,37.66,5.54,-76.42,-13.85,53.26,5.06
1762942531.8256152,-17.52,-64.4,6.94,36.59,-28.88,-0.7,58.96,56.27
1762942532.032614,-60.99,79.23,15.94,33.76,36.49,-8.04,42.07,49.61
1762942532.2397857,19.17,-68.19,68.21,29.42,-9.8,-22.05,72.38,7.0
1762942532.4470687,23.29,-11.35,15.75,65.19,33.62,15.22,0.48,-40.47
1762942532.654986,-37.06,-79.28,-49.06,7.49,-38.24,-31.87,-1.22,26.4
1762942532.8620186,56.33,1.65,79.79,-61.02,-0.96,75.7,40.01,-25.48
1762942533.0687845,-44.09,-53.84,9.6,11.74,26.69,-29.05,29.66,4.0
1762942533.2751858,23.98,45.37,-7.65,47.89,73.53,-56.39,6.66,44.13
1762942533.4828095,-50.04,7.79,-59.13,-52.67,-2.52,4.13,-4.28,2.97
1762942533.6914127,-65.06,79.01,-41.84,36.01,25.14,74.13,-65.86,37.71
1762942533.8982232,78.83,-24.78,-61.91,57.36,-18.15,47.05,18.82,-23.73
1762942534.1056635,-46.11,18.44,67.95,20.13,63.25,-41.72,19.33,52.87
1762942534.3116891,-72.38,-60.89,-49.93,-43.99,-7.35,-32.57,-43.25,41.01
1762942534.519101,57.38,-43.59,67.28,9.02,77.94,-36.35,-72.75,-48.75
1762942534.7272341,52.63,-25.81,66.78,-25.81,-63.32,-43.55,-61.59,-0.15
1762942534.9349701,60.74,52.34,16.69,34.21,45.66,22.3,-71.76,9.21
1762942535.1421947,67.34,65.96,25.67,-28.08,-15.0,-29.11,71.17,45.73
1762942535.3485806,-61.61,17.79,-42.42,77.5,-45.54,60.96,-76.01,36.78
1762942535.5560687,14.74,17.22,12.65,69.49,1.84,-27.71,-28.35,35.32
1762942535.7812107,-51.65,-24.74,54.56,20.11,32.81,-26.28,74.18,-41.58
1762942535.986762,-48.45,6.13,48.2,1.49,-62.3,-22.54,34.89,-56.36
1762942536.194006,61.51,-5.29,-65.46,68.63,-42.23,68.46,10.96,55.39
1762942536.402563,-68.56,-63.93,-37.38,59.13,-44.37,-27.19,-48.72,33.79
1762942536.6121402,-2.12,-51.22,8.15,74.6,57.58,-77.68,-10.19,-60.56
1762942536.8181198,34.99,-28.83,-47.96,-51.48,6.73,-3.98,53.02,21.71
1762942537.0255642,50.21,-2.95,-44.19,-41.78,15.65,30.8,43.68,42.29
1762942537.2332923,67.17,15.38,43.8,58.21,-69.32,-59.47,46.7,0.76
1762942537.4391994,-22.01,-13.11,-12.41,57.07,40.31,30.98,-52.77,-79.9
1762942537.6458604,-3.89,6.14,-78.31,-45.93,33.89,-58.55,-77.28,-53.43
1762942537.901757,-4.42,-56.9,63.16,22.19,-51.8,-60.26,5.85,-17.02
1762942538.1084135,-41.09,-49.36,58.52,-55.66,-0.86,21.0,-66.3,-59.2
1762942538.3166418,-43.61,22.14,-58.58,40.88,56.73,73.64,-14.18,71.67
1762942538.5404787,56.74,46.8,-77.88,16.72,52.65,5.96,34.81,-7.57
1762942538.7634518,71.46,-2.66,-53.65,-22.39,66.23,-40.2,61.19,41.77
1762942538.97188,-35.08,57.2,23.58,-29.39,4.73,61.27,-13.76,20.87
1762942539.1782596,74.54,-18.31,53.01,-46.28,-35.29,-59.82,37.33,-45.88
1762942539.4016805,-18.64,6.12,67.12,-37.09,47.21,-75.19,-45.51,19.14
1762942539.609415,60.4,33.96,42.06,-40.45,-5.51,25.37,-29.55,28.02
1762942539.8166478,73.41,-28.5,36.49,-14.47,-66.08,-76.86,27.86,-72.21
1762942540.0245993,-77.69,-49.87,-17.75,-21.7,-67.55,40.37,53.84,8.72
1762942540.231991,18.82,-25.49,45.78,9.56,41.93,5.97,7.4,66.19
1762942540.439716,53.49,42.52,75.32,-41.15,-71.49,39.0,-5.18,41.71
1762942540.6467073,37.94,-24.13,49.85,64.57,68.44,60.12,-35.26,-47.65
1762942540.8543165,25.34,64.25,31.54,-41.95,-46.22,-2.88,-51.16,-38.8
1762942541.060985,60.47,76.35,33.84,65.13,-64.15,-3.52,-12.28,30.07
1762942541.2670262,-63.96,-44.65,-79.95,42.03,-72.68,-50.47,-42.68,19.15
1762942541.4741387,11.02,-21.89,54.44,35.43,-54.28,25.49,-62.4,-25.31
1762942541.6808457,32.04,-46.32,-38.39,32.24,31.39,64.44,-13.86,24.64
1762942541.8889349,-61.05,43.81,19.46,-59.37,-23.81,-14.76,51.44,72.78
1762942542.1321518,-69.63,-72.52,-0.56,15.85,22.98,-71.26,-60.97,-55.7
1762942542.3368156,12.53,-28.24,5.06,-24.88,-24.11,57.86,-1.75,54.78
1762942542.5433772,28.75,54.33,15.43,-14.74,-7.36,64.08,-21.76,17.87
1762942542.7495675,-5.11,-41.92,-22.71,71.65,-34.44,72.32,-4.96,-59.78
1762942542.9708436,-46.93,-39.09,-74.01,-57.6,-21.68,60.56,-35.86,1.36
1762942543.177005,64.5,39.46,43.69,-13.19,1.23,66.3,-7.39,-27.09
1762942543.3838522,67.18,-15.34,72.49,57.34,56.17,-37.41,65.49,34.29
1762942543.5891569,-18.61,-69.98,-53.79,-0.8,23.9,-59.53,41.26,9.37
1762942543.7974374,30.03,-22.24,-22.52,-41.21,56.82,4.68,52.24,41.41
1762942544.006572,-40.55,53.68,-24.25,-67.33,-21.69,77.39,-28.17,-12.22
1762942544.2577121,-58.11,74.59,41.26,-66.26,-9.19,-14.03,77.28,31.42
1762942544.4635546,6.81,-9.85,45.13,33.85,-20.86,2.15,16.76,42.05
1762942544.6689115,-54.36,-30.11,40.8,-38.08,-52.74,76.41,77.02,-12.57
1762942544.8761542,42.19,-59.47,-75.75,-4.6,-50.38,-61.05,-58.4,6.89
1762942545.0818818,-9.54,-13.84,-74.51,-41.72,-48.68,52.39,57.3,34.87
1762942545.2881904,48.27,52.28,-48.61,-13.95,76.4,18.65,48.65,-16.68
1762942545.494516,-43.8,21.58,0.14,52.73,-33.66,53.41,-1.74,34.54
1762942545.7155452,-19.38,59.67,23.18,-33.8,20.83,-48.73,17.16,32.04
1762942545.9205046,29.65,-56.5,-29.96,-24.98,-70.66,-6.24,3.66,38.01
1762942546.126875,-6.33,-34.39,13.93,-74.35,27.07,20.45,2.06,32.42
1762942546.3334901,-38.85,-47.51,33.25,-18.13,-37.58,28.34,-32.22,62.16
1762942546.5405536,-59.57,48.96,51.21,-64.94,55.22,-25.16,-71.74,-8.98
1762942546.7472687,70.41,48.46,60.7,69.48,69.52,-40.56,79.91,-48.13
1762942546.963714,-60.71,8.77,66.77,63.22,-63.74,-78.17,28.82,-11.24
1762942547.1793833,-3.93,-3.41,53.05,-69.67,16.4,5.52,15.36,49.56
1762942547.3873549,41.96,59.45,-35.49,-39.42,-3.24,56.19,-66.77,8.63
1762942547.5952177,-0.15,31.84,64.16,78.15,-44.72,-15.45,36.2,-59.51
1762942547.8028352,-78.0,-43.38,-51.35,-30.59,-31.48,47.32,44.13,41.98
1762942548.010091,63.25,38.54,49.1,56.6,-8.19,-44.37,26.42,7.54
1762942548.2177594,-20.59,12.04,0.67,-24.75,57.73,-39.19,2.95,-37.58
1762942548.424473,-38.95,-43.18,-49.27,-24.58,52.64,20.24,34.5,-11.76
1762942548.6318421,38.6,34.89,-66.96,52.03,-47.87,22.66,-5.78,-74.18
1762942548.8566496,57.22,70.77,10.67,-34.76,-74.63,-10.88,-2.62,-19.76
1762942549.0795352,2.94,-12.12,-27.62,-55.08,-23.66,-12.44,21.13,38.72
1762942549.2867117,-24.85,69.72,0.58,-2.88,43.82,24.39,19.54,12.03
1762942549.4939036,-33.1,-57.07,-69.58,-2.51,8.55,-32.27,3.99,-57.08
1762942549.726502,32.92,68.34,8.38,46.93,27.07,-25.58,20.33,1.12
1762942549.9407828,14.4,70.12,67.56,-67.14,64.22,43.43,64.01,-40.24
1762942550.1471539,79.08,-13.93,73.73,45.11,3.06,-45.15,33.47,-5.75
1762942550.3543153,-10.5,70.63,-73.51,73.59,43.2,-71.16,-76.88,-57.13
1762942550.5804,-36.12,-39.28,-22.36,-22.97,3.58,64.89,3.66,40.72
1762942550.783214,-70.98,37.6,-56.0,-27.48,50.68,73.87,67.3,-10.53
1762942550.990638,-12.31,-24.11,44.14,-10.73,4.77,1.71,20.04,-62.64
1762942551.196461,10.83,-51.35,-10.25,-33.14,-34.21,47.61,2.04,-59.49
1762942551.4359796,-46.77,8.72,45.01,-44.18,-27.52,-47.6,46.44,-38.95
1762942551.658613,69.69,62.34,13.69,-72.14,0.35,25.83,-56.75,59.7
1762942551.8652484,15.85,-33.42,-68.78,-21.94,30.7,-19.86,33.83,-19.76
1762942552.073158,12.44,19.86,-5.92,-42.64,70.58,77.09,54.02,79.18
1762942552.280324,-24.98,-15.99,-67.97,-24.09,72.65,66.01,77.49,77.69
1762942552.4896052,50.65,8.09,11.77,37.3,-55.44,-8.24,40.83,26.8
1762942552.6968389,44.78,52.12,-49.16,5.16,-68.12,-60.62,72.08,16.14
1762942552.90351,16.45,-29.29,11.3,-8.47,-73.98,-12.32,-13.59,7.57
1762942553.1126661,-3.42,-60.96,55.77,76.25,-11.84,24.32,-34.02,55.95
1762942553.3193965,55.45,70.06,39.59,16.48,-79.16,-7.59,-3.72,36.95
1762942553.5262172,37.39,43.25,-13.68,7.52,4.69,37.65,69.88,0.53
1762942553.733808,42.66,-65.32,-76.63,-57.76,50.98,-54.02,-28.08,29.71
1762942553.9411495,78.76,-78.57,-8.56,-64.03,32.53,76.71,-50.06,-54.21
1762942554.1482036,-56.67,-24.13,53.42,53.78,15.25,-14.59,9.81,-8.84
1762942554.3555527,-20.14,-4.85,13.65,78.67,-46.11,-27.96,24.87,15.8
1762942554.5626814,-60.4,-66.14,-8.24,74.49,-71.56,-67.81,23.85,-29.25
1762942554.769562,14.89,-35.85,29.15,-75.66,-75.53,77.15,60.95,68.08
1762942554.9767616,-52.91,31.21,6.44,-18.0,75.33,-24.61,-27.56,-65.1
1762942555.1836903,52.69,18.47,-20.95,-61.85,23.84,-12.52,62.29,-77.97
1762942555.3904314,-33.35,-20.16,-2.99,-76.92,32.46,4.37,55.04,-34.04
1762942555.5972285,50.86,52.54,46.27,28.9,-52.83,50.26,62.1,-69.97
1762942555.822914,56.95,42.16,-22.72,64.76,-78.11,-73.9,76.47,22.46
1762942556.0610995,-51.06,28.24,-8.49,-17.62,63.48,-53.55,52.47,12.27
1762942556.2678158,10.78,71.48,-16.08,29.56,-47.98,66.84,32.01,49.2
1762942556.4744668,42.3,57.62,21.01,-32.2,19.39,20.5,6.46,-35.32
1762942556.681832,50.69,-5.63,-71.7,-43.76,-58.59,50.66,1.67,11.2
1762942556.886385,-65.9,25.65,-70.26,51.57,-46.61,-25.91,72.33,-27.01
1762942557.0904007,-74.22,-76.65,15.68,7.21,-25.29,-3.91,-18.13,67.62
1762942557.2969847,-36.14,-54.98,41.52,-67.05,14.3,35.35,59.52,74.53
1762942557.5203283,65.92,-24.36,-59.98,40.99,23.24,-18.43,56.58,78.84
1762942557.744461,7.05,34.96,-25.97,-39.26,-65.99,24.5,-75.4,-44.06
1762942557.9512463,7.27,-24.3,-31.57,28.35,1.77,-36.9,-15.15,-15.02
1762942558.1588275,58.03,49.43,53.22,11.98,-29.35,-33.6,35.76,11.9
1762942558.3674407,-41.44,-5.86,9.96,74.44,-52.43,-41.71,-22.23,4.05
1762942558.5756354,-38.5,22.0,10.85,-21.54,-0.64,52.94,5.75,59.96
1762942558.7834835,-20.68,-19.9,60.48,9.19,7.19,32.72,-17.01,39.56
1762942558.9916718,28.97,24.11,51.3,43.67,70.5,20.16,70.99,-44.43
1762942559.199176,12.05,-38.62,69.52,-23.27,-18.75,-14.0,-33.27,-50.45
1762942559.4080598,14.88,-30.62,-15.63,-33.71,41.61,-72.83,-40.41,-31.95
1762942559.614241,-45.6,42.75,16.55,-73.43,-73.49,54.8,-6.4,55.53
1762942559.822279,-64.96,13.71,70.81,50.07,-25.47,-4.65,-12.03,66.34
1762942560.0293756,5.15,-59.96,-37.96,-45.21,-58.73,49.03,-40.66,29.98
1762942560.2362673,76.2,26.78,40.54,-46.72,-24.19,63.58,13.42,17.02
1762942560.4442546,13.86,60.41,-17.13,38.29,0.0,51.1,-7.13,6.84
1762942560.6508884,-54.41,19.87,17.34,-31.96,50.55,-9.83,60.05,69.32
1762942560.8582542,9.75,-70.06,-31.21,-18.64,-61.89,-7.49,67.53,-51.38
1762942561.0664923,21.17,-14.52,66.49,17.4,-57.09,55.75,-38.18,-43.35
1762942561.2725775,-56.47,42.1,48.9,73.86,-3.68,34.36,-39.71,2.93
1762942561.4802392,-71.85,-8.6,27.58,-62.43,36.93,-48.36,-29.23,-74.88
1762942561.6882706,-10.62,-68.92,8.32,69.93,0.44,-62.29,-2.76,51.12
1762942561.8947906,-67.25,-25.75,47.6,12.54,15.88,-28.16,-39.05,-42.08
1762942562.102436,51.64,-65.04,9.58,23.55,32.98,-52.07,-67.42,-56.36
1762942562.3099396,-68.53,-66.9,-12.28,27.27,-41.43,-72.95,57.75,14.79
1762942562.5513096,-68.16,10.32,36.44,64.63,-1.89,-63.91,32.81,16.13
1762942562.755668,11.58,-43.85,-3.35,63.58,-22.59,-44.06,66.64,-11.12
1762942562.9623854,-52.09,20.36,31.64,-35.64,-4.05,32.94,-66.12,1.1
1762942563.1695106,-70.45,55.9,-38.81,3.36,-56.97,68.18,74.21,-39.94
1762942563.3928168,4.11,46.57,-44.18,-11.65,66.51,39.2,36.77,-37.05
1762942563.6008427,19.43,71.0,-11.73,58.89,17.95,19.11,35.58,21.81
1762942563.8058925,-42.56,66.91,-74.64,-6.24,67.22,-31.34,36.94,66.37
1762942564.0115924,-2.98,38.71,5.94,52.01,1.09,41.56,-41.56,-47.58
1762942564.2201993,-17.27,56.29,-63.68,1.67,61.56,-3.45,-25.28,-33.77
1762942564.4280467,21.81,-70.5,0.18,20.59,43.39,-34.91,47.75,-59.71
1762942564.6356485,-32.57,-17.03,-42.14,-45.51,30.35,-30.27,67.5,-44.54
1762942564.8405323,73.65,35.23,41.05,19.03,79.35,-4.01,0.46,32.09
1762942565.0779388,-65.76,26.2,5.98,21.01,-77.32,-11.2,59.27,27.78
1762942565.2840972,23.96,-27.19,-17.74,22.7,9.27,55.68,17.8,-74.85
1762942565.489175,71.81,-34.7,-21.76,-43.18,44.23,16.12,-28.2,59.21
1762942565.694808,-27.79,-7.38,-54.74,15.08,14.87,-20.82,51.8,28.94
1762942565.900748,-70.97,48.07,52.27,-46.93,20.86,71.64,-63.44,53.34
1762942566.1074948,20.09,-18.76,-14.07,42.83,-77.34,11.99,71.64,47.5
1762942566.312894,-5.83,25.29,58.35,11.11,-69.56,50.59,32.69,5.11
1762942566.5195658,-35.9,-23.03,-43.28,36.26,-2.68,-21.66,-59.58,-35.33
1762942566.7734413,39.76,49.0,-14.79,53.56,-74.4,45.92,11.74,-78.52
1762942566.9948356,-3.6,8.61,76.91,31.15,-45.46,-76.14,-50.16,66.24
1762942567.2495096,-42.86,-22.78,65.77,-61.81,45.85,-19.57,-70.82,7.47
1762942567.4566233,-58.66,19.82,-50.47,-8.63,-29.21,50.39,-26.62,16.99
1762942567.6633074,-70.81,-33.26,23.16,11.19,35.4,41.29,76.92,-51.29
1762942567.870258,3.31,8.21,33.27,-18.94,-68.3,10.65,69.86,57.84
1762942568.092914,-56.79,66.85,-2.16,11.59,79.07,-17.21,24.7,-65.93
1762942568.3003318,-16.03,-61.82,5.89,69.86,41.16,62.84,-20.45,-74.61
1762942568.506587,-44.25,19.66,34.69,59.97,-57.05,-55.86,38.44,79.89
1762942568.7249622,14.99,-27.95,-58.07,-21.86,-14.95,-40.36,16.79,29.6
1762942568.9359624,21.89,58.06,27.93,52.47,8.4,59.77,-69.81,56.71
1762942569.1420066,13.61,51.79,77.16,-33.45,-18.67,16.57,-14.36,-74.54
1762942569.3484776,-76.28,-6.87,-6.7,35.48,-78.98,-72.88,-78.98,33.27
1762942569.555886,-71.92,10.62,-78.65,-0.09,10.8,70.57,-62.62,17.52
1762942569.7621803,43.55,-70.87,-28.36,-1.05,74.55,44.92,54.23,-47.76
1762942569.9695292,19.06,51.83,53.81,50.4,28.04,68.22,51.9,-52.27
1762942570.1774483,-27.68,-73.85,-12.57,-7.87,-45.99,4.05,78.39,12.05
1762942570.4009109,-26.36,-30.43,7.58,-29.2,-36.71,-76.5,-2.96,57.14
1762942570.6065664,28.16,-11.26,-45.4,38.46,13.71,-28.56,-0.77,-5.27
1762942570.8132317,26.97,12.44,-12.87,68.95,-1.64,-7.19,-16.32,-67.41
1762942571.02146,62.28,54.56,10.25,53.99,79.79,41.58,-78.47,60.0
1762942571.2459333,-12.36,-54.97,-64.31,-33.36,38.66,-51.57,17.32,-44.51
1762942571.467366,22.4,11.97,23.57,-67.07,40.41,62.65,12.96,33.55
1762942571.6748679,28.7,52.6,53.45,18.38,49.59,17.72,-76.2,-53.39
1762942571.8820353,34.37,40.61,-12.86,-11.0,66.8,-17.39,-39.58,-24.34
1762942572.0900085,62.92,13.3,54.48,30.23,0.75,5.48,18.02,-1.16
1762942572.296081,8.09,70.14,20.56,34.41,-2.93,5.55,48.31,-13.38
1762942572.501872,17.55,51.71,-73.99,75.18,16.24,29.46,47.68,61.49
1762942572.716302,14.27,61.4,44.14,-50.54,30.5,-9.86,29.71,9.06
1762942572.927686,31.52,58.76,-60.69,48.89,70.55,61.31,-65.04,-7.47
1762942573.1388419,66.18,51.97,9.57,37.1,-44.1,-62.76,41.6,-74.46
1762942573.3449492,-77.92,-10.0,-22.89,11.86,55.54,1.75,-13.04,-21.67
1762942573.5509624,45.96,14.09,77.03,29.26,-5.9,-8.77,27.29,-75.94
1762942573.7572925,-10.31,59.58,-1.4,17.31,-3.62,-59.61,-36.06,16.53
1762942573.9634957,5.07,-71.6,-10.67,28.85,-24.1,69.54,68.94,-58.16
1762942574.1692355,3.86,31.44,22.53,-24.61,-56.74,75.17,-28.51,65.17
1762942574.3744416,61.51,-24.0,-0.71,-6.03,-1.08,71.39,10.8,1.97
1762942574.6010003,-38.5,-21.19,55.44,-75.82,7.62,10.65,9.29,17.2
1762942574.817539,22.1,-54.4,-34.87,-50.77,29.87,-77.27,22.67,-4.19
1762942575.055277,-15.56,2.48,67.09,44.96,-59.13,-60.09,-35.56,22.39
1762942575.261071,41.09,-40.67,56.74,-34.87,-71.87,19.93,-67.71,-44.94
1762942575.4670908,33.91,-54.97,15.55,20.31,-32.05,1.13,10.91,26.13
1762942575.6717803,40.88,70.78,-23.07,-74.42,-79.36,-40.52,-76.3,1.42
1762942575.910696,-22.17,-47.76,61.94,-46.07,50.45,47.11,-47.01,27.65
1762942576.1273386,-19.61,64.33,-68.63,6.84,4.53,-39.13,47.93,2.29
1762942576.3332515,25.24,-15.75,5.08,-35.12,-66.88,-46.26,-29.16,26.62
1762942576.5395246,9.06,75.52,79.32,16.59,78.62,-14.03,28.85,-67.26
1762942576.7442856,37.27,48.66,-55.33,-66.64,30.92,28.93,69.36,66.47
1762942576.950045,16.64,42.82,26.58,-75.13,-47.58,-9.06,55.91,50.3
1762942577.155488,5.91,33.27,-75.87,-75.88,62.66,-29.05,74.53,-73.46
1762942577.3596897,37.11,63.69,79.41,32.18,-28.28,-32.07,74.94,-26.22
1762942577.6282063,-19.65,-23.49,-34.26,52.23,28.45,-7.34,64.97,52.12
1762942577.8658435,-69.8,55.17,-73.91,-30.74,54.51,34.22,41.28,2.23
1762942578.0715618,-56.31,47.4,-64.04,16.82,-52.11,30.76,-50.72,79.82
1762942578.2830818,6.76,26.21,-1.82,-78.35,-42.86,-41.07,-58.32,-23.56
1762942578.549149,73.63,-36.48,65.52,16.08,-8.09,-57.0,-9.65,-21.38
1762942578.7548795,17.57,-30.46,64.9,22.72,19.05,21.51,37.67,-9.86
1762942578.9763246,17.56,5.54,53.33,26.62,-30.95,22.43,7.19,-79.78
1762942579.1997263,-74.71,54.91,-75.2,47.41,57.61,58.15,-75.51,53.13
1762942579.407012,20.74,34.35,-50.23,-12.88,41.0,17.46,8.65,-71.51
1762942579.634275,51.48,-49.15,-41.84,-62.65,1.14,-50.1,46.88,8.31
